Entry	CBB_01	CBB_02	CBB_03	rGlyP_07	rGlyP_08	rGlyP_09	CBB_UP_01	CBB_UP_02	CBB_UP_03	rGlyP_UP_07	rGlyP_UP_08	rGlyP_UP_09	CBB_01_imputado	CBB_02_imputado	CBB_03_imputado	rGlyP_07_imputado	rGlyP_08_imputado	rGlyP_09_imputado	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (GO)	Gene Ontology (molecular function)	Gene Ontology IDs	KEGG	log2FC	p_value	neg_log10_p	p_adj_fdr
Q0KAF1	26.14855465330433	26.306445849053453	26.350767026160604	27.564111009521437	27.646582770219773	27.614295055124742	15	16	15	18	18	18	No	No	No	No	No	No	Q0KAF1_CUPNH	Aldehyde dehydrogenase family protein (Putative Lactaldehyde dehydrogenase (EC 1.2.1.22))	H16_A1919 E6A55_09815	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	477			lactaldehyde dehydrogenase (NAD+) activity [GO:0008911]	lactaldehyde dehydrogenase (NAD+) activity [GO:0008911]	GO:0008911	reh:H16_A1919	1.3397404354491869	3.454381967659548e-05	3.2730636107892144	0.0005332567840434163
Q0KAG1	20.46660350284712	20.436658795951796	20.88838106230081	23.174889993365102	23.16992966641372	23.255667805820053	0	0	0	6	6	5	Si	Si	Si	No	No	No	Q0KAG1_CUPNH	2-methylcitrate dehydratase (EC 4.2.1.79)	prpD1 H16_A1909 E6A55_09765	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	484	propionate metabolic process, methylcitrate cycle [GO:0019679]		2 iron, 2 sulfur cluster binding [GO:0051537]; 2-methylcitrate dehydratase activity [GO:0047547]; propionate metabolic process, methylcitrate cycle [GO:0019679]	2 iron, 2 sulfur cluster binding [GO:0051537]; 2-methylcitrate dehydratase activity [GO:0047547]	GO:0019679; GO:0047547; GO:0051537	reh:H16_A1909	2.602948034833048	6.21455660603231e-05	3.10684374170765	0.0007819090833193238
Q0KAG2	23.83304141786422	23.91068321805048	23.92937801805812	26.9682723389788	26.938736074264767	26.9465315491637	16	17	15	24	24	24	No	No	No	No	No	No	Q0KAG2_CUPNH	2-methylaconitate cis-trans isomerase PrpF	prpF H16_A1908 E6A55_09760	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	396	propionate catabolic process, 2-methylcitrate cycle [GO:0019629]		isomerase activity [GO:0016853]; propionate catabolic process, 2-methylcitrate cycle [GO:0019629]	isomerase activity [GO:0016853]	GO:0016853; GO:0019629	reh:H16_A1908	3.060145769478151	6.145002601700452e-08	4.591341873930066	2.5624660849090884e-05
Q0KAG4	27.155282891421745	26.738581587873995	26.62589153480195	28.423449436819165	28.10829905680767	28.314904483283563	5	6	6	7	7	7	No	No	No	No	No	No	Q0KAG4_CUPNH	Citrate synthase	prpC1 prpC H16_A1906 E6A55_09750	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	385	carbohydrate metabolic process [GO:0005975]; propionate metabolic process, methylcitrate cycle [GO:0019679]; tricarboxylic acid cycle [GO:0006099]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; 2-methylcitrate synthase activity [GO:0050440]; citrate (Si)-synthase activity [GO:0004108]; carbohydrate metabolic process [GO:0005975]; propionate metabolic process, methylcitrate cycle [GO:0019679]; tricarboxylic acid cycle [GO:0006099]	2-methylcitrate synthase activity [GO:0050440]; citrate (Si)-synthase activity [GO:0004108]	GO:0004108; GO:0005737; GO:0005975; GO:0006099; GO:0019679; GO:0050440	reh:H16_A1906	1.4422989876042394	0.0014797678890419135	2.193232202648149	0.006408668350316536
Q0KAZ3	21.498514994404225	19.7893908877874	20.733103768255496	23.520122782871898	23.449097573083854	23.387786040380604	0	0	0	9	10	9	Si	Si	Si	No	No	No	Q0KAZ3_CUPNH	Aerobic-type carbon monoxide dehydrogenase homolog, subunits L and G (EC 1.-.-.-) (Xanthine dehydrogenase family protein molybdopterin-binding subunit)	coxL3 H16_A1703 E6A55_08635	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	1010			iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]	iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]	GO:0005506; GO:0016491	reh:H16_A1703	2.7786655819630823	0.004976212519003875	1.8192324946063576	0.015162384491620369
Q0KAZ5	19.78690845787759	20.630965999846183	20.453248517737716	22.360073496479767	22.340260910940295	22.1679462891747	0	0	0	6	6	6	Si	Si	Si	No	No	No	Q0KAZ5_CUPNH	(2Fe-2S)-binding protein (Aerobic-type carbon monoxide dehydrogenase homolog, 2Fe-2S iron-sulfur subunit (EC 1.-.-.-))	coxS3 H16_A1701 E6A55_08625	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	190			2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]	2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]	GO:0016491; GO:0046872; GO:0051537	reh:H16_A1701	1.9990525737110865	0.001631975307591708	2.1640371261755518	0.006854296291885174
Q0KAZ7	24.81838042643291	24.670191028513212	24.433180616878104	27.15046421445714	26.90243958952051	26.928821391524245	12	13	13	20	20	21	No	No	No	No	No	No	Q0KAZ7_CUPNH	Enoyl-CoA hydratase/carnithine racemase (EC 4.2.1.17) (Enoyl-CoA hydratase/isomerase family protein)	H16_A1699 E6A55_08615	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	271	fatty acid beta-oxidation [GO:0006635]		enoyl-CoA hydratase activity [GO:0004300]; fatty acid beta-oxidation [GO:0006635]	enoyl-CoA hydratase activity [GO:0004300]	GO:0004300; GO:0006635	reh:H16_A1699	2.3533243745592216	6.738749299713815e-05	3.082763562363386	0.0008264877817590178
Q0KB40	20.2143399775168	19.79946508135531	21.629270919511235	22.88774153099412	22.898148629452542	22.76594482844062	0	1	2	6	7	5	Si	No	No	No	No	No	Q0KB40_CUPNH	3-Demethylubiquinone-9 3-methyltransferase (EC 2.1.1.64) (VOC family protein)	H16_A1649 E6A55_08330	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	163	methylation [GO:0032259]		3-demethylubiquinol-n 3-O-methyltransferase activity [GO:0061542]; methylation [GO:0032259]	3-demethylubiquinol-n 3-O-methyltransferase activity [GO:0061542]	GO:0032259; GO:0061542	reh:H16_A1649	2.3029196701679773	0.014311846417308236	1.4643608161406316	0.03432726351037202
Q0KB41	26.16019139890396	26.03330752350093	26.01691464458114	27.08162336279696	27.116347465591677	27.08577037435323	4	5	7	8	9	9	No	No	No	No	No	No	Q0KB41_CUPNH	Glutathione S-transferase (EC 2.5.1.18)	H16_A1648 E6A55_08320	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	201			glutathione transferase activity [GO:0004364]	glutathione transferase activity [GO:0004364]	GO:0004364	reh:H16_A1648	1.0244425452519437	2.5294929152780993e-05	3.341247452200596	0.00045577714936399826
Q0KB43	21.104453355525877	21.18494064468842	20.78881215354638	22.629007182431614	22.8835315186481	22.657942282613757	3	3	4	4	4	4	No	No	No	No	No	No	Q0KB43_CUPNH	Probable extra-cytoplasmic solute receptor (Tripartite tricarboxylate transporter substrate binding protein)	H16_A1646 E6A55_08310	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	330						reh:H16_A1646	1.6974249433109279	0.00030623356271777363	2.6600230793289223	0.00218764536475073
Q0KB85	21.612469396028025	21.50017745211485	21.453747254454004	22.649061896296697	22.647505161061	22.405229018249926	3	4	4	4	4	4	No	No	No	No	No	No	Q0KB85_CUPNH	MoxR family ATPase (MoxR-like ATPase (EC 3.6.1.-))	H16_A1604 E6A55_08090	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	324			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887	reh:H16_A1604	1.0451339910035848	0.0003680607591747074	2.6078279535976177	0.0024670164559017706
Q0KB89	21.69546212501866	21.718355645222736	21.69798286024494	23.155954213014496	23.08723534299582	22.85532183887953	2	2	2	2	2	2	No	No	No	No	No	No	Q0KB89_CUPNH	Uncharacterized conserved protein	H16_A1600	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	414		membrane [GO:0016020]	membrane [GO:0016020]; formylglycine-generating oxidase activity [GO:0120147]	formylglycine-generating oxidase activity [GO:0120147]	GO:0016020; GO:0120147	reh:H16_A1600	1.3289035881345086	0.000129215137964591	2.912003225892281	0.0012246071029826011
Q0KBD4	21.49042235100791	22.171178381342557	22.432807527263524	23.055210185729727	23.36057194188473	23.147359026539192	2	2	2	2	2	2	No	No	No	No	No	No	Q0KBD4_CUPNH	Probable extra-cytoplasmic solute receptor (Tripartite tricarboxylate transporter substrate binding protein)	H16_A1555 E6A55_07845	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	327						reh:H16_A1555	1.1562442981798853	0.017268384720488264	1.403705086583277	0.03947252544957341
Q0KBF8	25.341641141420943	25.05693506840724	24.995832712720937	26.49139807421533	26.257415204128595	26.387233678262056	6	6	6	7	7	7	No	No	No	No	No	No	Q0KBF8_CUPNH	SDR family oxidoreductase (Short chain dehydrogenase)	H16_A1531 E6A55_07725	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	260			oxidoreductase activity [GO:0016491]	oxidoreductase activity [GO:0016491]	GO:0016491	reh:H16_A1531	1.247212678018954	0.0005888273640509615	2.4725943742505185	0.0033682601389803907
Q0KBF9	22.540466925936155	22.731663073932932	22.826695011566247	24.22389406819858	24.215418801341993	24.22089241715734	3	4	4	8	9	8	No	No	No	No	No	No	Q0KBF9_CUPNH	Acyl-CoA dehydrogenase (EC 1.3.99.3)	H16_A1530 E6A55_07720	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	620			flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]	flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]	GO:0016627; GO:0050660	reh:H16_A1530	1.5204600917541953	5.530255749803611e-05	3.134443369871238	0.0007337643878943973
Q0KBG5	20.7966568954163	19.917056731388563	20.563994757821217	23.50637613816441	23.897698035740717	23.69075440894393	0	0	0	7	7	6	Si	Si	Si	No	No	No	Q0KBG5_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, ATPase component: HAAT family (EC 3.6.3.22))	H16_A1524 E6A55_07690	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	237	L-amino acid transport [GO:0015807]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]; L-amino acid transport [GO:0015807]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005524; GO:0005886; GO:0015658; GO:0015807; GO:0016887	reh:H16_A1524	3.2723733994076625	0.0003346987556410171	2.6374776638846598	0.002304211480462568
Q0KBG6	23.37803495599308	23.073705948538024	22.98324088549355	26.1610962439426	26.110986269939417	26.067427512601633	4	5	3	14	14	15	No	No	No	No	No	No	Q0KBG6_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, ATPase component: HAAT family (EC 3.6.3.22))	H16_A1523 E6A55_07685	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	257	D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; L-valine import across plasma membrane [GO:1903805]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; L-isoleucine transmembrane transporter activity [GO:0015188]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-valine transmembrane transporter activity [GO:0005304]; D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; L-valine import across plasma membrane [GO:1903805]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; L-isoleucine transmembrane transporter activity [GO:0015188]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-valine transmembrane transporter activity [GO:0005304]	GO:0005304; GO:0005524; GO:0005886; GO:0015188; GO:0015192; GO:0015808; GO:0016887; GO:0042941; GO:1903805; GO:1903806	reh:H16_A1523	2.96817607881966	1.7177679195347406e-05	3.4369830876329392	0.00036560902894277453
Q0KBG7	21.48539596824635	21.64692408842799	21.356673333616705	24.532472750462276	24.467922014763765	24.4451679532997	1	2	1	2	2	3	No	No	No	No	No	No	Q0KBG7_CUPNH	ABC-type transporter, permease component (Branched-chain amino acid ABC transporter permease)	H16_A1522 E6A55_07680	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	437		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005886; GO:0015658	reh:H16_A1522	2.9855231094115595	4.491342346599941e-06	3.75162146489898	0.0001771652474287193
Q0KBG9	25.01460144415475	25.04046210425199	24.620987784356817	28.947663694005406	28.729955783769412	28.83340297446996	6	8	7	18	17	17	No	No	No	No	No	No	Q0KBG9_CUPNH	ABC-type transporter, periplasmic component: HAAT family (Branched-chain amino acid ABC transporter substrate-binding protein)	H16_A1520 E6A55_07670	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	416						reh:H16_A1520	3.944990373160408	1.2281811960387277e-05	3.52828883145924	0.0002962860257220699
Q0KBH0	23.792562913386725	23.96805733809509	23.997418969113287	26.41884038277438	26.701846311546127	26.59678482933069	6	7	7	13	15	13	No	No	No	No	No	No	Q0KBH0_CUPNH	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II (EC 6.2.1.-) (Fatty-acid--CoA ligase)	H16_A1519 E6A55_07665	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	541			ligase activity [GO:0016874]	ligase activity [GO:0016874]	GO:0016874	reh:H16_A1519	2.6531441010187002	1.4271289229874017e-05	3.48067324224761	0.00033061820049208135
Q0KBJ1	20.702887942643095	20.373017391625105	21.02336993853928	22.69262827095764	22.804740537106248	22.75316473628942	1	0	1	1	2	2	No	Si	No	No	No	No	Q0KBJ1_CUPNH	Probable extra-cytoplasmic solute receptor	H16_A1497	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	338						reh:H16_A1497	2.050419423848613	0.0004226376867891552	2.563313291204499	0.002733296270620694
Q0KBJ2	22.454482423896412	22.474612297525397	22.412139033848863	23.615486289993388	23.622344071686364	23.659355493917865	6	7	8	9	9	9	No	No	No	No	No	No	Q0KBJ2_CUPNH	FAD-dependent oxidoreductase (Putative aspartate oxidase)	H16_A1496 E6A55_07550	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	489			oxidoreductase activity [GO:0016491]	oxidoreductase activity [GO:0016491]	GO:0016491	reh:H16_A1496	1.185317366775653	8.343689644792872e-07	4.15468330308169	7.003525220251922e-05
Q0KBJ3	21.952959369982764	21.802244430371253	21.583905579840653	22.78110781885142	22.734502253118663	22.829120092937572	2	2	2	3	3	3	No	No	No	No	No	No	Q0KBJ3_CUPNH	Aldehyde dehydrogenase (EC 1.2.1.3)	H16_A1495 E6A55_07545	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	493			aldehyde dehydrogenase (NAD+) activity [GO:0004029]	aldehyde dehydrogenase (NAD+) activity [GO:0004029]	GO:0004029	reh:H16_A1495	1.0018735949043283	0.0008218800527877341	2.371717566180972	0.0042489579570712446
Q0KBP1	29.569460526343857	29.67845642618309	29.77205058881499	31.03090662872476	31.126285003760056	31.120525217155	52	52	52	58	58	59	No	No	No	No	No	No	BKTB_CUPNH	Beta-ketothiolase BktB (EC 2.3.1.16) (EC 2.3.1.9) (Acetyl-CoA acetyltransferase) (Acetyl-CoA acyltransferase)	bktB H16_A1445	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	394			acetyl-CoA C-acetyltransferase activity [GO:0003985]	acetyl-CoA C-acetyltransferase activity [GO:0003985]	GO:0003985	reh:H16_A1445	1.419249769432625	2.796679279751189e-05	3.3211193506131034	0.00047739805950840474
Q0KBR8	24.04977385130866	23.89671760288299	23.642245895589973	25.808763320881873	25.60753805852682	25.692879605640723	2	3	3	4	4	4	No	No	No	No	No	No	Q0KBR8_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, ATPase component: HAAT family (EC 3.6.3.22))	H16_A1418 E6A55_07160	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	241	L-amino acid transport [GO:0015807]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]; L-amino acid transport [GO:0015807]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005524; GO:0005886; GO:0015658; GO:0015807; GO:0016887	reh:H16_A1418	1.8401478784225986	0.00015533124950173918	2.86070296718883	0.0013781517243026647
Q0KBR9	21.18434688878536	21.214393466772233	21.6956894807978	23.9337533186376	23.98068064002387	23.96717238267467	3	3	4	10	10	10	No	No	No	No	No	No	Q0KBR9_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, ATPase component: HAAT family (EC 3.6.3.22))	H16_A1417 E6A55_07155	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	256		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0016887	reh:H16_A1417	2.595725501660251	9.826748766033646e-05	2.9816887459671864	0.001043064714474626
Q0KBS0	18.83522298821183	19.10264639553584	18.85893229577667	22.06669011018986	21.90944168707809	22.00136394150635	2	1	1	4	4	4	No	No	No	No	No	No	Q0KBS0_CUPNH	ABC-type transporter, permease component (Branched-chain amino acid ABC transporter permease)	H16_A1416 E6A55_07150	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	365		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005886; GO:0015658	reh:H16_A1416	3.0602313530833243	5.984758377316088e-06	3.671533136072918	0.00021304280126080075
Q0KBS2	23.073217754454973	23.170124987486677	23.137269117497272	26.194227855924325	26.182848366581588	26.28609220375071	10	9	7	20	19	20	No	No	No	No	No	No	Q0KBS2_CUPNH	ABC transporter permease (ABC-type transporter, periplasmic component)	H16_A1414 E6A55_07140	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	400						reh:H16_A1414	3.094185522272568	2.3052110079294356e-07	4.37617520289446	4.205569332591264e-05
Q0KBT3	24.27963922731798	24.352988681321246	24.25767191175786	25.779948351843757	25.77944763198324	25.730012463708885	5	4	4	6	5	5	No	No	No	No	No	No	BPT_CUPNH	Aspartate/glutamate leucyltransferase (EC 2.3.2.29)	bpt H16_A1402	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	262	ubiquitin-dependent protein catabolic process via the N-end rule pathway [GO:0071596]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; arginyl-tRNA--protein transferase activity [GO:0004057]; leucyl-tRNA--protein transferase activity [GO:0008914]; ubiquitin-dependent protein catabolic process via the N-end rule pathway [GO:0071596]	arginyl-tRNA--protein transferase activity [GO:0004057]; leucyl-tRNA--protein transferase activity [GO:0008914]	GO:0004057; GO:0005737; GO:0008914; GO:0071596	reh:H16_A1402	1.4663695423795993	1.5784358549388323e-06	4.008636825380948	9.803094171417982e-05
Q0KBX3	26.307274086926597	26.28944900388948	26.102147531796874	28.069988282320843	28.056335963005065	28.115467474941948	11	11	12	13	13	13	No	No	No	No	No	No	Q0KBX3_CUPNH	Probable extra-cytoplasmic solute receptor	H16_A1360	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	333						reh:H16_A1360	1.847640365884967	1.0908410806827987e-05	3.5500828635438335	0.000281784523408238
Q0KC21	21.095786460128675	21.08160171967361	21.309907719884915	22.00377742297967	22.41788535388244	22.20338187903954	1	2	2	2	2	1	No	No	No	No	No	No	Q0KC21_CUPNH	UPF0761 membrane protein H16_A1310	rbn H16_A1310 E6A55_06615	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	448		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; hydrolase activity [GO:0016787]	hydrolase activity [GO:0016787]	GO:0005886; GO:0016787	reh:H16_A1310	1.0459162520714855	0.0017409289147682807	2.1458544672804516	0.007147357949660494
Q0KC80	23.009649785886577	23.10139000971928	23.072985932640567	24.180203281151503	24.10548984206696	24.11731234611682	10	9	12	13	14	14	No	No	No	No	No	No	Q0KC80_CUPNH	Pyruvate carboxylase (EC 6.4.1.1)	pyc H16_A1251 E6A55_06310	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	1167	gluconeogenesis [GO:0006094]; pyruvate metabolic process [GO:0006090]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pyruvate carboxylase activity [GO:0004736]; gluconeogenesis [GO:0006094]; pyruvate metabolic process [GO:0006090]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pyruvate carboxylase activity [GO:0004736]	GO:0004736; GO:0005524; GO:0005737; GO:0006090; GO:0006094; GO:0046872	reh:H16_A1251	1.0729932470296184	7.280101683929282e-06	3.639314376283835	0.0002294487117734215
Q0KC93	20.75750332702542	20.6837999070586	20.412101634210956	21.7644855026727	21.5913406180018	21.73764145954672	0	0	0	2	2	1	Si	Si	Si	No	No	No	Q0KC93_CUPNH	Probable extra-cytoplasmic solute receptor (Tripartite tricarboxylate transporter substrate binding protein)	H16_A1238 E6A55_06250	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	330						reh:H16_A1238	1.0800209039754165	0.0007911215938167019	2.3823778613590703	0.004145931655926307
Q0KCM7	24.100767546764807	24.00677314850127	23.881564265939804	25.140080478962272	25.05836075012054	25.13967551618938	3	3	4	4	3	4	No	No	No	No	No	No	Q0KCM7_CUPNH	Glutathione S-transferase (EC 2.5.1.18)	H16_A1103 E6A55_05575	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	213		cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; glutathione transferase activity [GO:0004364]	glutathione transferase activity [GO:0004364]	GO:0004364; GO:0005737	reh:H16_A1103	1.1163372613554365	8.56902524246616e-05	3.0276685329727466	0.0009382778564920803
Q0KCN0	22.780793062231854	23.202116558914675	23.62728256519337	24.19954748087086	24.29379281412943	24.230243910836663	4	5	5	6	7	7	No	No	No	No	No	No	Q0KCN0_CUPNH	Fructose-2,6-bisphosphatase (EC 3.1.3.46) (Histidine phosphatase family protein)	H16_A1100 E6A55_05560	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	241			fructose-2,6-bisphosphate 2-phosphatase activity [GO:0004331]	fructose-2,6-bisphosphate 2-phosphatase activity [GO:0004331]	GO:0004331	reh:H16_A1100	1.0377973398323483	0.013479182887599382	1.485006806752592	0.03273355644667437
Q0KCN1	25.770216538918888	25.59536158719319	25.460198218033742	26.94547973884891	26.764277684113676	26.85968845144573	11	13	13	16	16	16	No	No	No	No	No	No	Q0KCN1_CUPNH	Phosphotransferase family protein (Predicted aminoglycoside phosphotransferase (EC 2.7.1.95))	H16_A1099 E6A55_05555	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	358			kanamycin kinase activity [GO:0008910]	kanamycin kinase activity [GO:0008910]	GO:0008910	reh:H16_A1099	1.247889843420829	0.0002753154360469672	2.694818415521305	0.0020192104467866762
Q0KD69	22.837408793966578	22.888308383486464	22.911255677261657	24.76304936242674	24.739015098976143	24.619587984664403	2	2	3	3	3	3	No	No	No	No	No	No	Q0KD69_CUPNH	Alkylhydroperoxidase (Uncharacterized conserved protein)	H16_A0906 E6A55_04585	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	196			peroxiredoxin activity [GO:0051920]	peroxiredoxin activity [GO:0051920]	GO:0051920	reh:H16_A0906	1.8282265304508627	3.1924680102969157e-06	3.8230310403433485	0.00015030345358155964
